# center_of_mass_x, center_of_mass_y, center_of_mass_z,
0.09181155441421995,1.5560483935565013,0.0
0.09181155298746724,1.5560483935461444,0.0
0.09181155317983092,1.5560483936266338,0.0
0.09181155642479277,1.5560483936768839,0.0
0.09181155709124134,1.5560483935144442,0.0
0.09181155008359576,1.5560483933476186,0.0
0.091811546233035,1.55604839365337,0.0
0.09181156055252626,1.5560483941283947,0.0
0.09181157396784678,1.5560483936072411,0.0
0.09181154657943202,1.5560483923725819,0.0
0.09181150743469713,1.5560483931174551,0.0
0.09181155526807394,1.5560483961207425,0.0
0.09181165866050922,1.5560483954741557,0.0
0.09181158694222125,1.5560483885620089,0.0
0.0918113322890649,1.5560483876702569,0.0
0.09181140619183614,1.5560484027755166,0.0
0.0918119987218089,1.5560484098612588,0.0
0.09181203398630544,1.5560483785851895,0.0
0.09181072521979594,1.5560483522361068,0.0
0.09181020490065717,1.5560484130531733,0.0
0.09181294635090398,1.5560484923079443,0.0
0.0918150313331989,1.5560483835041228,0.0
0.09180962471272303,1.55604817013386,0.0
0.09180315279275919,1.5560483406285466,0.0
0.09181301908721551,1.5560488737451346,0.0
0.09183077406980766,1.5560486736669126,0.0
0.09181477589552067,1.5560474178946526,0.0
0.0917698029444336,1.556047440008356,0.0
0.0917902819568216,1.5560502464171542,0.0
0.0918974323690106,1.556051144314572,0.0
0.0918879515741251,1.5560451922594323,0.0
0.09164592807393468,1.5560411821018003,0.0
0.09158537473722794,1.5560530949636973,0.0
0.09210437502881463,1.5560660537413704,0.0
0.09241450331776802,1.5560438752036763,0.0
0.09136238053035106,1.5560075063241894,0.0
0.09031610116045818,1.5560446662433696,0.0
0.09230845159369394,1.5561382760503062,0.0
0.09531274845580961,1.5560870211759308,0.0
0.09187525608294123,1.555860855857825,0.0
0.08399470950478749,1.5558987697244588,0.0
0.08918937381834857,1.5564209419910646,0.0
0.1095754572915979,1.5565261319582566,0.0
0.10307353023322796,1.5553075371540834,0.0
0.02554756398768676,1.5541113157410333,0.0
-0.09778568721230485,1.5554750718635568,0.0
-0.19052869514189197,1.5591008566630604,0.0
-0.2173567998278897,1.5618487504686889,0.0
-0.21139552102486303,1.5627706866614737,0.0
-0.2126008213397328,1.564820108003564,0.0
-0.22525620675181324,1.5703840179253117,0.0
-0.23688714113952491,1.5780939053351044,0.0
-0.24310037140007634,1.5853419107460909,0.0
-0.24685132956865463,1.5924176836822979,0.0
-0.25125687983386935,1.6032779362836096,0.0
-0.25819316832920103,1.6215431674127188,0.0
-0.2668891490008346,1.6448761903760176,0.0
-0.27310303736064756,1.665008928154489,0.0
-0.2734363355343755,1.6755177721166012,0.0
-0.2695463885334337,1.67793114685568,0.0
-0.2657309636669912,1.6781847508283734,0.0
-0.26391500505838106,1.6793544691777558,0.0
-0.2630148487251315,1.6803483717156336,0.0
-0.2618876683917589,1.6798763272858204,0.0
-0.2608691756981464,1.6787557653872502,0.0
-0.26070713476155416,1.678435333289909,0.0
-0.26133841351074716,1.6790822663928404,0.0
